,,217
104.,0.000000,0.098271,0.071825,0.057721,0.074553,0.178212,0.151593,0.119410,0.121116,0.105809,0.161996,0.114235,0.112149,0.113423,0.138744,0.138857,0.156000,0.165670,0.151264,0.151264,0.133686,0.140806,0.133686,0.158482,0.149003,0.124677,0.124677,0.131724,0.139126,0.135579,0.203587,0.151400,0.144925,0.154389,0.166866,0.126348,0.148172,0.150059,0.127424,0.190202,0.162798,0.165407,0.195212,0.195212,0.176767,0.185145,0.175211,0.147447,0.175211,0.175211,0.185145,0.155730,0.147447,0.152765,0.155730,0.157094,0.135503,0.165407,0.124546,0.128519,0.172181,0.155730,0.131918,0.125666,0.135579,0.118222,0.121301,0.117230,0.126348,0.110998,0.136741,0.181921,0.162565,0.162565,0.143696,0.116254,0.116254,0.134437,0.134437,0.126348,0.125291,0.102724,0.134437,0.134437,0.102724,0.125291,0.106373,0.075063,0.101851,0.101851,0.101851,0.118222,0.118222,0.118222,0.107326,0.168935,0.122364,0.144155,0.120257,0.110998,0.131587,0.103613,0.111955,0.111955,0.111955,0.111955,0.110998,0.110998,0.110998,0.110998,0.092815,0.092815,0.141596,0.140350,0.157013,0.168935,0.139126,0.141596,0.195212,0.158482,0.124546,0.140350,0.147447,0.147447,0.147447,0.147447,0.155730,0.146808,0.162798,0.184981,0.130765,0.147447,0.139126,0.169862,0.119231,0.119231,0.119231,0.163974,0.119231,0.110998,0.110998,0.110998,0.181605,0.161334,0.161334,0.159895,0.151400,0.145469,0.106373,0.106373,0.152765,0.144155,0.152765,0.158482,0.167358,0.144155,0.161334,0.122364,0.122364,0.129632,0.139126,0.150059,0.130765,0.140350,0.107326,0.114930,0.147447,0.147447,0.150059,0.151400,0.168935,0.159979,0.117003,0.162798,0.141596,0.133092,0.141596,0.150059,0.142864,0.133092,0.117003,0.141931,0.142864,0.142864,0.144155,0.134286,0.133092,0.124546,0.142864,0.186717,0.165810,0.116740,0.176190,0.100454,0.126807,0.146808,0.106373,0.125666,0.135503,0.118068,0.096909,0.142864,0.133092,0.152765,0.174564,0.142864,0.118068,0.158482,0.167358,0.159979,0.195545,0.145469,0.145469,0.165810,0.174564,0.174564,0.144155
103.,0.098271,0.000000,0.056899,0.042265,0.046890,0.150125,0.098271,0.082843,0.084597,0.069818,0.122870,0.093422,0.088337,0.084597,0.100388,0.096909,0.112995,0.118472,0.103357,0.103357,0.094786,0.094099,0.087054,0.110494,0.101851,0.109684,0.109684,0.116740,0.139126,0.119231,0.166866,0.141596,0.090521,0.119231,0.128519,0.126348,0.120257,0.110056,0.110998,0.123445,0.152765,0.148741,0.137923,0.137923,0.120257,0.150059,0.140350,0.094410,0.130765,0.130765,0.121301,0.102724,0.093606,0.123445,0.111955,0.112930,0.106373,0.111955,0.096061,0.122364,0.117230,0.102724,0.094410,0.080434,0.082501,0.066897,0.075694,0.074441,0.073830,0.076991,0.126807,0.126348,0.126348,0.108221,0.108221,0.090521,0.090521,0.099318,0.099318,0.091273,0.090521,0.092815,0.099318,0.099318,0.092815,0.090521,0.104517,0.066342,0.075063,0.083886,0.083886,0.100149,0.100149,0.082501,0.080434,0.150978,0.111955,0.142864,0.101851,0.092815,0.143291,0.093606,0.102724,0.102724,0.102724,0.101851,0.093606,0.093606,0.092815,0.092815,0.092815,0.075063,0.102724,0.101851,0.134286,0.149562,0.100993,0.093606,0.173683,0.092037,0.076337,0.083886,0.136741,0.136741,0.118222,0.136741,0.146175,0.117003,0.135503,0.154155,0.093606,0.109131,0.102724,0.140350,0.083188,0.082501,0.083188,0.135579,0.100149,0.092037,0.092037,0.092037,0.144155,0.154155,0.124546,0.123445,0.114930,0.125666,0.087563,0.087563,0.152765,0.144155,0.154155,0.158482,0.126807,0.124546,0.122364,0.103613,0.103613,0.129632,0.139126,0.121301,0.093606,0.093606,0.079020,0.086802,0.110056,0.110056,0.113921,0.112930,0.130358,0.136741,0.079020,0.131918,0.112930,0.115957,0.112930,0.121301,0.095229,0.086054,0.089928,0.134114,0.123445,0.104517,0.107326,0.107326,0.104517,0.086054,0.104517,0.165810,0.127969,0.140881,0.158482,0.130358,0.109284,0.109284,0.089126,0.108296,0.096909,0.078332,0.079020,0.104517,0.104517,0.165810,0.136741,0.135503,0.100454,0.110290,0.136741,0.139288,0.184981,0.125666,0.125666,0.145469,0.145469,0.145469,0.115957
97.,0.071825,0.056899,0.000000,0.007026,0.006881,0.129434,0.104127,0.064788,0.065735,0.050622,0.097638,0.073408,0.065735,0.050622,0.090335,0.098378,0.114727,0.116513,0.109857,0.109857,0.100666,0.099892,0.092424,0.117427,0.099892,0.091717,0.091717,0.099129,0.095229,0.086054,0.142864,0.105436,0.086802,0.086054,0.095229,0.086802,0.094167,0.086802,0.086802,0.117003,0.134286,0.135503,0.125666,0.125666,0.107326,0.134286,0.124546,0.087563,0.105436,0.105436,0.114930,0.086802,0.077656,0.105436,0.086802,0.087563,0.078332,0.096061,0.077656,0.096909,0.104517,0.086802,0.069213,0.063482,0.068619,0.050867,0.059691,0.059691,0.059691,0.051745,0.117003,0.113921,0.113921,0.095229,0.095229,0.068035,0.068035,0.086054,0.086054,0.077656,0.076991,0.076991,0.086054,0.086054,0.076991,0.076991,0.060727,0.034390,0.052195,0.052195,0.052195,0.087563,0.078332,0.060204,0.064063,0.144678,0.098649,0.108296,0.079020,0.069818,0.115613,0.079721,0.079721,0.079721,0.079721,0.079020,0.069818,0.069818,0.069818,0.069818,0.060727,0.051745,0.089928,0.089126,0.138003,0.155392,0.107326,0.089928,0.164290,0.107326,0.088337,0.098649,0.125666,0.125666,0.106373,0.125666,0.134286,0.101381,0.120257,0.118068,0.078332,0.096909,0.087563,0.115957,0.069213,0.069213,0.069213,0.104517,0.078332,0.069818,0.069818,0.069818,0.129153,0.129153,0.109284,0.108296,0.099543,0.103288,0.073679,0.073679,0.127969,0.118068,0.129153,0.129153,0.111315,0.101381,0.100454,0.090745,0.090745,0.098649,0.108296,0.099543,0.089928,0.089928,0.069818,0.069818,0.088337,0.088337,0.098649,0.100454,0.124888,0.130358,0.071059,0.120257,0.110290,0.100454,0.110290,0.110290,0.079721,0.070433,0.083419,0.117889,0.101381,0.081899,0.091577,0.091577,0.091577,0.072345,0.091577,0.130358,0.113423,0.102901,0.134114,0.093288,0.084200,0.084200,0.064063,0.074364,0.084200,0.064655,0.055071,0.092424,0.082652,0.132838,0.122529,0.112359,0.084997,0.115613,0.126103,0.128604,0.155392,0.114508,0.114508,0.124888,0.134114,0.134114,0.103288
109.,0.057721,0.042265,0.007026,0.000000,0.000000,0.112995,0.088337,0.049900,0.050991,0.036065,0.088993,0.044130,0.044130,0.043490,0.074503,0.082999,0.099129,0.109000,0.092424,0.092424,0.076208,0.083631,0.076208,0.099892,0.083631,0.075631,0.075631,0.082999,0.079020,0.069818,0.117003,0.079721,0.068619,0.069818,0.079020,0.068619,0.076499,0.068035,0.061259,0.099543,0.107326,0.115957,0.104517,0.104517,0.086802,0.107326,0.097771,0.070433,0.088337,0.088337,0.097771,0.069818,0.060727,0.079020,0.069818,0.070433,0.069818,0.079020,0.051745,0.079721,0.084597,0.069818,0.052195,0.045607,0.050439,0.034097,0.034097,0.042146,0.041794,0.034688,0.098649,0.094410,0.094410,0.076337,0.067461,0.050019,0.050019,0.067461,0.067461,0.059186,0.058689,0.059186,0.067461,0.067461,0.059186,0.058689,0.051745,0.025644,0.043240,0.052195,0.052195,0.069213,0.060204,0.042504,0.046454,0.127341,0.079020,0.109284,0.060727,0.051302,0.097858,0.060727,0.060727,0.060727,0.060727,0.060727,0.052195,0.052195,0.051745,0.051745,0.042869,0.034097,0.079721,0.079020,0.117003,0.138094,0.088337,0.070433,0.144155,0.078332,0.069213,0.079020,0.106373,0.106373,0.087563,0.105436,0.115957,0.084200,0.103288,0.101381,0.061800,0.078332,0.071059,0.089928,0.051745,0.051302,0.051745,0.105436,0.060204,0.051745,0.051745,0.051745,0.111315,0.111315,0.091577,0.090745,0.081899,0.082652,0.054077,0.054077,0.110290,0.100454,0.111315,0.111315,0.093288,0.081899,0.079721,0.071059,0.071059,0.079020,0.087563,0.079020,0.070433,0.070433,0.044001,0.053120,0.069818,0.069818,0.081160,0.079721,0.096909,0.109284,0.054077,0.099543,0.089928,0.083419,0.090745,0.090745,0.062911,0.053594,0.065873,0.088337,0.080434,0.071696,0.073679,0.073679,0.071059,0.052653,0.071696,0.112359,0.085808,0.083710,0.106287,0.075774,0.066499,0.066499,0.036931,0.065873,0.064655,0.045194,0.036593,0.073006,0.073006,0.135415,0.115613,0.104269,0.066499,0.086635,0.104269,0.105268,0.152421,0.093288,0.093288,0.102326,0.113423,0.113423,0.083419
118.,0.074553,0.046890,0.006881,0.000000,0.000000,0.117600,0.088942,0.053120,0.054200,0.040278,0.089556,0.062104,0.057721,0.047207,0.083419,0.088993,0.104909,0.108100,0.092755,0.092755,0.085198,0.084597,0.077717,0.099673,0.084597,0.077171,0.077171,0.084004,0.092815,0.073229,0.126348,0.094410,0.072055,0.073229,0.083188,0.089053,0.079721,0.073830,0.073830,0.111955,0.123445,0.126348,0.115295,0.115295,0.098502,0.127424,0.118222,0.092037,0.109131,0.109131,0.118222,0.082501,0.074441,0.095229,0.091273,0.092037,0.078332,0.091273,0.068619,0.100993,0.096131,0.082501,0.067461,0.060204,0.063699,0.048404,0.049605,0.047635,0.055434,0.057721,0.107326,0.105579,0.105579,0.088337,0.088337,0.063195,0.063195,0.079863,0.079863,0.072055,0.071483,0.066342,0.079863,0.079863,0.066342,0.071483,0.059186,0.040117,0.048404,0.056784,0.056784,0.072637,0.072637,0.055877,0.051745,0.127969,0.083188,0.113921,0.065259,0.056327,0.101381,0.065796,0.073830,0.073830,0.073830,0.065796,0.057248,0.057248,0.056784,0.056784,0.056784,0.040117,0.083188,0.082501,0.124546,0.138003,0.091273,0.074441,0.143696,0.090521,0.075694,0.082501,0.117230,0.117230,0.099318,0.116254,0.126348,0.088337,0.104517,0.124546,0.066897,0.081825,0.075063,0.111955,0.056784,0.056327,0.056784,0.107326,0.073229,0.065259,0.065259,0.065259,0.112930,0.122364,0.094410,0.093606,0.085319,0.095229,0.059186,0.059186,0.123445,0.114930,0.123445,0.127969,0.097771,0.095229,0.092037,0.075063,0.075063,0.091273,0.099318,0.091273,0.083188,0.083188,0.060727,0.059691,0.081825,0.081825,0.084597,0.083188,0.108296,0.115957,0.060727,0.110998,0.092037,0.095229,0.092815,0.100993,0.076991,0.068035,0.069818,0.101381,0.092815,0.075694,0.077656,0.077656,0.075063,0.058201,0.075694,0.135503,0.096909,0.095977,0.125666,0.100454,0.088337,0.088337,0.060204,0.078332,0.068035,0.050867,0.050867,0.075694,0.075694,0.133092,0.114930,0.104517,0.070433,0.098649,0.105436,0.106373,0.159895,0.095229,0.095229,0.112930,0.113921,0.113921,0.086054
213.,0.178212,0.150125,0.129434,0.112995,0.117600,0.000000,0.115893,0.085198,0.063868,0.063868,0.119358,0.146242,0.112995,0.088337,0.153596,0.164721,0.164721,0.167358,0.167358,0.142156,0.141039,0.114727,0.115613,0.107326,0.106508,0.148536,0.131441,0.138857,0.124546,0.114930,0.165810,0.135503,0.122364,0.114930,0.124546,0.112930,0.114508,0.111955,0.115957,0.157013,0.164290,0.172968,0.151400,0.151400,0.133092,0.184981,0.174564,0.135503,0.154155,0.154155,0.164290,0.134286,0.124546,0.154155,0.134286,0.135503,0.117003,0.154155,0.125666,0.145469,0.150059,0.134286,0.106373,0.112359,0.111955,0.096061,0.105436,0.103613,0.102724,0.088337,0.129153,0.121301,0.130765,0.111955,0.111955,0.111955,0.111955,0.102724,0.102724,0.112930,0.111955,0.112930,0.121301,0.121301,0.112930,0.111955,0.154155,0.105436,0.114930,0.124546,0.124546,0.112930,0.112930,0.094410,0.103288,0.167911,0.106373,0.135503,0.134286,0.105436,0.149003,0.086802,0.086802,0.086802,0.086802,0.114930,0.106373,0.106373,0.105436,0.105436,0.104517,0.086802,0.113921,0.103613,0.164290,0.186625,0.131918,0.104517,0.176767,0.140350,0.121301,0.131918,0.158482,0.158482,0.120257,0.158482,0.168350,0.139288,0.148172,0.165810,0.133092,0.129632,0.113921,0.152765,0.102724,0.101851,0.102724,0.158482,0.092815,0.093606,0.093606,0.093606,0.181257,0.170542,0.149562,0.127969,0.149562,0.130358,0.100454,0.100454,0.148172,0.148172,0.159979,0.149562,0.131587,0.109284,0.107326,0.107326,0.107326,0.115957,0.106373,0.096909,0.087563,0.087563,0.078332,0.086802,0.111955,0.111955,0.115957,0.114930,0.155392,0.157013,0.098649,0.135503,0.125666,0.119152,0.135503,0.135503,0.088337,0.097771,0.112359,0.127341,0.097771,0.117003,0.100454,0.110290,0.107326,0.097771,0.117003,0.149562,0.122529,0.123993,0.143291,0.102326,0.093288,0.103288,0.092424,0.102326,0.090745,0.062350,0.072345,0.070433,0.070433,0.161504,0.152421,0.130358,0.084997,0.115613,0.112359,0.124888,0.205153,0.152421,0.152421,0.163060,0.121382,0.121382,0.121382
195.,0.151593,0.098271,0.104127,0.088337,0.088942,0.115893,0.000000,0.039225,0.046578,0.046578,0.082843,0.106562,0.080565,0.054570,0.128888,0.121170,0.137791,0.101851,0.087054,0.079401,0.078831,0.048854,0.041969,0.078831,0.085808,0.101114,0.101114,0.100388,0.103613,0.083188,0.110056,0.105436,0.073229,0.083188,0.093606,0.090521,0.089928,0.083886,0.075063,0.103613,0.144155,0.136741,0.126348,0.126348,0.109131,0.137923,0.128519,0.083886,0.119231,0.119231,0.092037,0.092037,0.083886,0.105436,0.083188,0.083886,0.069818,0.100993,0.078332,0.110998,0.106445,0.092037,0.076991,0.069818,0.072637,0.057248,0.058689,0.056327,0.064210,0.066897,0.118068,0.115295,0.115295,0.097699,0.063699,0.080506,0.080506,0.072055,0.072055,0.081160,0.080506,0.075694,0.089053,0.089053,0.075694,0.080506,0.113921,0.073830,0.065259,0.073830,0.073830,0.081160,0.064210,0.064210,0.060727,0.139288,0.093606,0.133092,0.100993,0.074441,0.112359,0.083886,0.092037,0.092037,0.092037,0.083886,0.075063,0.075063,0.074441,0.074441,0.082501,0.057248,0.101851,0.083188,0.106373,0.119152,0.092037,0.083886,0.153072,0.082501,0.067461,0.074441,0.126348,0.126348,0.108221,0.126348,0.135579,0.097771,0.113921,0.114930,0.093606,0.108221,0.066342,0.102724,0.065259,0.064730,0.065259,0.116254,0.064730,0.065259,0.065259,0.065259,0.141596,0.131918,0.103613,0.102724,0.103613,0.113921,0.076991,0.076991,0.133092,0.144155,0.152765,0.158482,0.107326,0.104517,0.101851,0.092815,0.092815,0.100993,0.110056,0.110056,0.100993,0.100993,0.069213,0.059186,0.081160,0.081160,0.075063,0.074441,0.118068,0.126807,0.069818,0.111955,0.092815,0.095229,0.092815,0.100993,0.086054,0.076991,0.060727,0.100454,0.092815,0.092815,0.076991,0.076991,0.075063,0.075694,0.092815,0.114930,0.115957,0.116740,0.135503,0.110290,0.097771,0.107326,0.087563,0.096909,0.076991,0.060204,0.068619,0.075694,0.075694,0.142864,0.114930,0.113921,0.071059,0.080434,0.106373,0.108296,0.172968,0.114930,0.114930,0.134286,0.114930,0.114930,0.105436
197.,0.119410,0.082843,0.064788,0.049900,0.053120,0.085198,0.039225,0.000000,0.032972,0.019609,0.075063,0.083419,0.057307,0.033413,0.105067,0.096191,0.112149,0.085808,0.086426,0.071313,0.063418,0.048516,0.041677,0.063418,0.062974,0.077717,0.077717,0.077171,0.075694,0.056784,0.109131,0.076991,0.064210,0.056784,0.066342,0.072637,0.061259,0.057248,0.057248,0.094410,0.096061,0.109131,0.099318,0.099318,0.082501,0.110056,0.100993,0.075063,0.092037,0.092037,0.100993,0.065796,0.057721,0.077656,0.074441,0.075063,0.060727,0.083188,0.051302,0.083886,0.080506,0.065796,0.050439,0.042869,0.047635,0.032177,0.032972,0.031667,0.039483,0.041106,0.089126,0.089053,0.089053,0.072055,0.072055,0.055434,0.055434,0.063699,0.063699,0.055877,0.055434,0.049605,0.063699,0.063699,0.049605,0.055434,0.086054,0.048404,0.048404,0.056784,0.056784,0.064210,0.055877,0.039483,0.034097,0.109284,0.066897,0.104517,0.074441,0.048798,0.092424,0.057721,0.065796,0.065796,0.065796,0.057721,0.049198,0.049198,0.048798,0.048798,0.056784,0.032177,0.075063,0.065796,0.096909,0.109284,0.065796,0.057721,0.125291,0.073830,0.058689,0.065796,0.099318,0.099318,0.081825,0.099318,0.108221,0.069818,0.086054,0.105436,0.066897,0.073229,0.057721,0.093606,0.040117,0.039797,0.040117,0.089781,0.056327,0.048404,0.048404,0.048404,0.122364,0.122364,0.094410,0.093606,0.094410,0.086054,0.050439,0.050439,0.104517,0.105436,0.113921,0.118068,0.079020,0.076991,0.075063,0.066342,0.066342,0.074441,0.083188,0.083188,0.074441,0.074441,0.042504,0.033246,0.055877,0.055877,0.066342,0.065796,0.089126,0.097771,0.042869,0.084597,0.066342,0.068035,0.066342,0.074441,0.059186,0.050439,0.051745,0.081160,0.075063,0.066342,0.059186,0.059186,0.057721,0.049605,0.066342,0.114930,0.078332,0.085808,0.106373,0.081160,0.069818,0.079020,0.060204,0.069213,0.050439,0.033809,0.042146,0.049605,0.049605,0.113921,0.105436,0.086054,0.043617,0.071059,0.078332,0.079721,0.142864,0.086802,0.086802,0.105436,0.086802,0.086802,0.077656
182.,0.121116,0.084597,0.065735,0.050991,0.054200,0.063868,0.046578,0.032972,0.000000,0.013016,0.061679,0.077171,0.058140,0.033638,0.099673,0.105702,0.122096,0.094786,0.088337,0.072873,0.072345,0.056899,0.049900,0.072345,0.063868,0.078831,0.063868,0.078831,0.085319,0.065796,0.110998,0.086802,0.073830,0.065796,0.075694,0.082501,0.071059,0.066897,0.066342,0.112930,0.114930,0.127424,0.118222,0.118222,0.100993,0.128519,0.119231,0.092815,0.110056,0.110056,0.119231,0.083188,0.075063,0.096061,0.092037,0.092815,0.060727,0.100993,0.069213,0.101851,0.098502,0.083188,0.068035,0.060727,0.064730,0.048798,0.050019,0.048016,0.056327,0.058201,0.108296,0.107326,0.107326,0.089781,0.072637,0.072637,0.072637,0.064210,0.064210,0.073229,0.072637,0.066897,0.081160,0.081160,0.066897,0.072637,0.105436,0.065796,0.065796,0.074441,0.074441,0.081825,0.073229,0.056327,0.051745,0.129153,0.085319,0.123445,0.092815,0.066342,0.112359,0.075694,0.083886,0.083886,0.083886,0.075694,0.066342,0.066342,0.066342,0.066342,0.074441,0.049198,0.084597,0.075063,0.117003,0.129153,0.083886,0.075694,0.144925,0.092037,0.076991,0.083886,0.118222,0.118222,0.100149,0.118222,0.126348,0.088337,0.104517,0.124546,0.084597,0.091273,0.075063,0.111955,0.056784,0.056784,0.056784,0.107326,0.056784,0.057248,0.057248,0.057248,0.141596,0.141596,0.112930,0.111955,0.112930,0.105436,0.068619,0.068619,0.123445,0.124546,0.133092,0.138003,0.097771,0.086054,0.084597,0.084597,0.084597,0.092815,0.083886,0.101851,0.092815,0.092815,0.051302,0.050439,0.073229,0.073229,0.083886,0.083886,0.108296,0.118068,0.060727,0.112930,0.093606,0.095229,0.093606,0.101851,0.076991,0.068035,0.069818,0.081160,0.075694,0.066897,0.059186,0.059186,0.058201,0.050019,0.066897,0.114930,0.096909,0.106287,0.125666,0.100454,0.088337,0.097771,0.078332,0.087563,0.068619,0.051745,0.059691,0.050019,0.050019,0.133092,0.124546,0.104517,0.061800,0.089928,0.097771,0.099543,0.164290,0.106373,0.106373,0.125666,0.086802,0.086802,0.077656
211.,0.105809,0.069818,0.050622,0.036065,0.040278,0.063868,0.046578,0.019609,0.013016,0.000000,0.061679,0.062536,0.043177,0.020001,0.099673,0.089659,0.105702,0.079401,0.072873,0.057721,0.057307,0.042265,0.035301,0.057307,0.049198,0.063868,0.063868,0.063868,0.076337,0.057248,0.101851,0.077656,0.065259,0.057248,0.066897,0.073830,0.061800,0.058201,0.057721,0.103613,0.105436,0.118222,0.109131,0.109131,0.092037,0.119231,0.110056,0.083886,0.100993,0.100993,0.110056,0.074441,0.066342,0.086802,0.083188,0.083886,0.051745,0.092037,0.060204,0.092815,0.089781,0.074441,0.059186,0.051745,0.056327,0.040441,0.041447,0.039797,0.048016,0.049605,0.098649,0.098502,0.098502,0.081160,0.064210,0.064210,0.064210,0.055877,0.055877,0.064730,0.064210,0.058201,0.072637,0.072637,0.058201,0.064210,0.096061,0.057248,0.057248,0.065796,0.065796,0.073229,0.064730,0.048016,0.042869,0.109284,0.067461,0.104517,0.075063,0.049198,0.092424,0.058201,0.066342,0.066342,0.066342,0.058201,0.049198,0.049198,0.049198,0.049198,0.057248,0.032437,0.075694,0.066342,0.107326,0.119152,0.075063,0.066897,0.135579,0.083188,0.068035,0.075063,0.109131,0.109131,0.091273,0.109131,0.117230,0.079020,0.095229,0.114930,0.075694,0.082501,0.066342,0.102724,0.048404,0.048404,0.048404,0.098502,0.048404,0.048798,0.048798,0.048798,0.122364,0.122364,0.094410,0.093606,0.094410,0.086802,0.050867,0.050867,0.104517,0.105436,0.113921,0.118068,0.079020,0.076991,0.075694,0.066897,0.066897,0.075063,0.083886,0.083886,0.075063,0.075063,0.042504,0.041794,0.064730,0.064730,0.075063,0.075063,0.098649,0.108296,0.051745,0.103613,0.084597,0.086054,0.084597,0.092815,0.068035,0.059186,0.060727,0.081160,0.075694,0.066897,0.059186,0.059186,0.058201,0.050019,0.066897,0.114930,0.087563,0.095977,0.115957,0.090745,0.079020,0.088337,0.069213,0.078332,0.059691,0.042869,0.050867,0.041447,0.041447,0.123445,0.114930,0.095229,0.043617,0.071059,0.079020,0.080434,0.144155,0.087563,0.087563,0.106373,0.086802,0.086802,0.077656
